label	text_a
5	/ / @ FTIsland 吧 官方 微博 : 好 紧张 啊 !
1	呵呵 ， 你 在 深圳 的话 可以 来 我家
1	还好 一 兄弟 帮忙 ， 挤 上 了 前 一班 ， 从 办公室 急奔 机场 ， 现在 要 登机 了
3	郁闷 ~ 还 想 说 睡 到 4 点 起床 看球 ....
0	情人节 ， 我 辗转 找到 一个 我 中学 暗恋 的 女生 的 电话 ， 给 她 发 了 一条 短信 ： 如果 只有 一碗 粥 ， 你 先 喝 半碗 ， 剩下 的 半碗 ， 我 放在 怀里 给 你 保温 …
2	真 ， TMD 麻烦 ， 咱 这儿 只要 有 人民币 就 好办 [ 怒 ] !
1	祝贺 的 词 太 俗气 ， ， 马莎 ： 生日快乐 ！ [ 太 开心 ]
3	我 也 在 过敏 中 …
3	生 得 普通 ， 死得 饭桶 。 （ 没喝 就 高 了 … ）
1	[ 泪 ]   [ 泪 ]   各位 盆友们 ， 节日快乐 ！
0	我 觉得 有 道理 ， 实际上 ， 方言 体现 的 是 地方 文化 的 底蕴 ， 许多 习惯用语 、 比喻 、 歇后语 换成 普通话 就 没有 神韵 了 !
1	但 在 牛蜜 心中 ， 我诺 永远 是 no.1 啊 ！ ！ ！
4	华泰 给 你们 发 加班 工资 啊 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！
1	神马 情况 ？ 木有 水 喝 ？
1	当然 有 了 ， 平安 圣诞夜 都 有 大 抽奖 ！
4	[ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ]
1	哇   泥娃娃 你好 白 啊 ~ 我 也 穿 得 好 白 啊 ~ 我們 各種 反光 啊 ~ 可惜 泥娃娃 已經 被定 走 了   下個 禮拜 就要 被 接 走 了   希望 下次 去 的 時候 還能 見 到 她 ~
0	24 日 白天 全省 多云转晴 。
1	多到 没 朋友
0	/ / @ 赵晓 : 50 后 ， 60 后 。 。 。
3	我 就要 这种 的 这样 的 ！
1	# Kingband 皇家 乐队 精选 款 免费送 ## 乐粉们 ， 我要 对 你 说 # 狂欢 仲夏 ， 和 朋友 们 一起 舞动 起来 吧 ， 欧洲杯 ， 奥运会 [ 给力 ] 支持 ！
0	刚刚 看过 诺基亚 CEO 内部 备忘录 ： 《 我们 的 平台 着火 了 》 ， 感触 很深 。
4	我 不得不 通报 给 你 ！ 你 老公 偷情
0	越南 军方 报纸 《 人民 军报 》 报道 说 ， 两国 还 举行 了 通信 演习 。
1	我 爱 夏天 ， 因为 是 夏天 出生 的 缘故 吧 。
1	祝 你 生日 快樂 ！
4	当当 弄 丢 了 偶一 大包 书 ， 就 来 个 电话 让 偶 重新 下订 ！
1	你们 果然 没有 食言 ， 重新 在 一起 了 。 。 。
1	恩 ， 所以 我 的 车 被 贴 呀 ， 因为 我 现在 上班 不用 开车 哈哈
2	不知 这 是不是 汽油 涨价 的 原因 。 。 。
2	所以 ， 这才 是 真正 的 囤 ， 真正 的 村 ， 真正 的 怯 ， 真正 的 农 ！ ！ ！
1	难忘 的 生日 趴 ， 朋友 真 好 ， 都 是 好 朋友 ！
5	我 去 ~ 不是 吧 ， 那 research 咋 做 ? !
1	亲爱 的 ， 明天 有 时间 下午 我们 见 一面 吧 。 呵呵 。
0	来 找 我 啊 ~
1	哈哈哈哈 、 同感 的 请 转发 吧 、
4	看不得 别人 过 消停 的 日子 啊 ！
2	竟然 叫 屎 岁
2	都 睡觉 去 了 我 这里 又 不是 婚姻 中介 所
1	作业 除 语文 写 , 其它 都 不 写 , 上 技校 每天 玩 , 睡觉 ,   我 觉得 上学 好 轻松 啊 ！
0	本届 音乐盛典 奖项 分成 评委会 奖项 和 观众 票选 奖项 两大类 。
0	【 1299 的 小米 又 是 饥渴 营销 ？ 】
2	我 知道 那个 酒吧 。 不好玩
2	有时候 就是 这么 煞风景
3	抵抗 不住 …
1	我 为 小儿 骄傲 ！
3	有 多少 人像 我 一样 ， 告诉 自己 不爱 他 ， 一切 都 结束   了 、 可 有关 他 的 一切 又 那么 上 心 ， 知道 后 又 那么 的 心   疼
0	— — 《 强者 无敌 》 by 壁瑶   情 不知 所起 ， 一往而深 。
0	3 ， 快速 眨动 你 的 眼睛 ， 美妙 就 在 这 一刻 发生 。
1	/ / @ 博学 笃行 - clock 桂 : 学习 中医 半年 ， 还是 喜欢 西医 的 直线式 思维 ； 我 已 下定决心 ， 以后 的 方向 就是 西医 ， 也 找到 了 方法 ， 现在 就是 付诸行动 了 ， 师兄 ， 保佑 我 ！
1	ps ： 说句 跳题 的 ， 我 老妈 太 强悍 了 ！ ！ ！
3	[ 泪 ]   其实 今天 讲 PPT 的 时候 ， 数次 ， 我 都 很 想 说 ， 不好意思 ， 我想 先去 拉个 屎 。 。 。 。
1	我 和 我 妈 说 了 ， 他 说 我们 家 正好 缺个 冰箱 呢 哈哈 ~ 你 懂 了 不 ， 孝敬 你 丈母娘 阿
2	很多 地方 都 是 业余 水平 ， 坑爹 的 事情 随处可见 ， 比如 盲道 。
0	我 渐渐 觉得 围脖 以及 BBS 这样 的 快 阅读 让 我 找 不到 阅读 和 思考 的 乐趣 了   果断 决定 减少 围脖 时间 以及 这个 月 一定 要 把 《 文明 的 冲突 与 世界秩序 的 重建 》 看 完
4	靠 ~ 凶屁 啊 ~ ~
0	不是 你 的 。 。 。
1	给力 …
0	的确 ， 比想 做 奴隶 而 不得 的 时代 好多 了 。
4	南京 的 梧桐树 不 都 被 鸟 市长 给 砍 了 么 ？
3	呜呜 呜 ~ 怎么 会 那样 的 ~
1	@ 严艺丹 注意 我 的 表情 变化 ： [ 闭眼 ] [ 坏 笑 ] [ 眨眼 ] [ 微笑 ] [ 傻笑 ] [ 开心 ] [ 大笑 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 偷笑 ] [ 偷笑 ] [ 偷笑 ] 还有 郑重其事 地 谢谢 丹姐 给 我 写 的 歌 「 追梦 的 孩子 」 ！
3	你 要 能 从 我 这 把 她 弄 走 ， 我会 很 感谢 你 的 真的 ！
1	同学 们 加油 ！
2	一脚 把 内 啥 艾薇儿 踹 飞 了 给 ！ ！ ！
0	四爷 登基 ！
0	按 正常 情况 ， 刘翔 的 手术 需要 4 周 左右 恢复 。
2	我 捡 到 你 部手机 就 好 了 ， 嘎嘎
4	回复 @ 爱民 律师 : 你 可能 尚未 体会 到 计划生育 这个 政策 有 多 野蛮 吧 。
1	想 我 直说 嘛 ， 哈哈 我们 一定 会 再见面 的 ！
1	( 哥 继续 用 这块 幸运 橡皮 )
0	那 我 开 什么 啦
2	太特 麽 苦 逼 了 ！ ！
5	[ good ]   真是 到 了 一个 登峰造极 的 程度 ， 难道 大自然 就 如此 神奇 ？
0	您 觉得 作弊 事件 年 年 查年 年 有 屡查 不禁 而且 一年 比 一年 手段 升级 ， 根本原因 在 哪儿 ？
3	[ 泪 ] 造孽 啊 ！
0	很多 受 帮助 的 人 把 车 和 家具 都 卖 了 。
5	2006 年 ， 她 作为 世界 上 指甲 最长 的 女性 被 收入 吉尼斯世界纪录 。
4	有 可能 我 拍照 的 时候 拍 到 你们 ， 但 你们 不能 好好 说话 么 ？
1	么 么 ， 爽爽 最好 了
3	你 不会 看到 我 眼中 的 泪 ， 不 为 远行 ， 只为 你 从未 给予 的 挽留 与 伤别 。
1	谢谢你们 。 。
2	你 是 羡慕 嫉妒 恨列
2	个人 反对 对 老卡 的 暴力 ！
2	举国体制 的 悲哀 ， 更是 股民 的 悲哀 。
1	還沒 準備 好 ， 好運 突然 降臨 ， 讓 我 受寵 若 驚 ！
1	真是 特色 啊 ！
1	呵呵 ， 主要 是 为 人民 服务 ， 锻炼身体 保卫祖国 。
1	原来 同 是 国安 球迷 啊 哈哈
1	回复 @ 股民 蔡浴 久 : 低调 的 股神 啊 [ 哈哈 ]
0	novo 百货 ， 1 月 15 日 ， 轰动 西南 。 。 。
1	^ ( oo ) ^ 祝 大家 儿童节 快乐 [ 哈哈 ] 今天 都 童心 一下 吧 ！
2	中国移动 g3 信号 是 你 几乎 没有 想用 的 时候
2	我们 虽然 放假 晚 、 但是 我们 开工 早 啊 ！
4	老子 警告 某些 人 ， 人 肉 软件 什么 的 ， 先 看看 老子 标签 ， 老子 是 WOWER 。
0	coffee 是 只 为了 吃 的 可以 不要命 的 泰迪 ， 能够 克服 任何 困难 ， 只要 眼前 摆着 的 是 美味 。
0	九大 不 允许 ： 夜 不 归宿 ， 参加 集体 游戏 活动 ， 参加 学校 戏剧 活动 ， 抱怨 不能 参加 学校 戏剧 活动 ， 自己 选择 课外活动 ， 看电视 或 玩 电脑游戏 ， 成绩 拿 不到 A ， 任何 一科 成绩 拿 不到 第一 ( 体育 和 戏剧 除外 ) ， 学 乐器 ( 钢琴 或 小提琴 除外 ) … …
3	[ 泪 ]   我 就是 笑太早 了 ， 没能 笑 到 最后 ， 不过 现在 也 没到 最后 呢 不是 么 ？
1	/ / @ 祖祖 希希 ： 傻祖 [ 嘻嘻 ]
1	期待 南 科大 的 成长 !
2	[ 抓狂 ]   才 去 了 几天 丽江 ， 一回 长沙 怎么 就 感觉 不自在 。
3	不用 那么 久 吧 ！ 旅个 游 都 要 等 30 年 。 人生 还有 什么 乐趣 啊 ！
2	历时 半年 的 时间 四级 法院 均 不 立案 ， 使 我 状告 无门 。
1	你 他 妈 脑子 有病 啊 不 挑拨 会 断腿 吗
1	晚上 洗完 澡 ， 游走 在 风里 ， 真是 让 人 特别 喜欢 这样 的 年 月 ， 喜欢 这样 的 青春 仍 在 。
0	每 一天 ， 在 等待 与 期望 中而过 ， 每 一天 ， 都 与 陌生人 擦肩而过 。
2	我要 你 请 ？ 切 。 黑 洋气 哟 。
2	因为 这幅 是 预订 外 的 ( 都 是 坑 爹 的 主 催害 的 、 、 ) ， 所以 没有 上 一幅 用心 。 。 。
2	我 的 超短 校裙 还 在 呢 ， 哈哈
2	[ 酷 ] 年纪 越大越 不知 耻 有没有 ！
1	看 了 一分钟 继续 了 ~   这一 上来 的 吵架 片断   哎 呦 呦 太 真实 的 吧   ！ ！
0	07 年 我 创办 河源 地方 门户网 － 万绿湖 畔 0762 . cn ， 如果 没走 错路 坚持 下来 会 怎样 ？
3	不像 我 ， 来自 遥远 的 小 农村 ， 名 又 叫 土蛋 ， 土里土气 的 ， 真不知道 鸡 妈妈 是 怎么 想 的 ？
0	此前 ， 雀巢 是 速溶 咖啡 市场 绝对 老大 ， 约 占 70% 的 市场 。
4	钱 是 小事 ， 把 老师 教坏 了 [ 抓狂 ] 钱 是 小事 ， 把 老师 教坏 了 [ 抓狂 ] / / @ leithnannan ： 教育 产业化 哦 ， 苦 了 爹妈 的 银子 哟 / / @ 王久辛 : [ 赞 ] [ 赞 ] / / @ 龙音 九天 ： 作为 老师 ， 严重 关注 ， 严重 支持 ！ ！ ！ ！
1	刚 把 周笔畅 的 唱歌 去 旅行 的 演唱会 看 完 ， 不得不 说 ， 还是 很 不错 的 ， 和 其他 开过 个 唱 的 超女 比 起来 ， 无论 曲风 舞台 造型 和 安排 都 洋气 很多 ， 没有 大陆 选秀 明星 的 影子 ， 大家 可以 去 看看 [ 赞 ]
1	[ 心 ] [ 可爱 ] 话 说 谁 都 是 谁 呀 都 谁 谁 ~ ~ ~ ~
0	尴尬 时刻 ： 狂欢 到 深夜 ， 隔天 起床 ， 发现 眼袋 肿大 ， 还要 上班 呀 ！
2	这里 的士 也 从不 打表 ， 1 百元 一次 ！
1	哈哈 ....
1	其实 所谓 的 好 朋友 就是 这样 ， 无论 在 哪里 生活 多久 ， 许久 不见 后 再 相聚 也 不会 尴尬 ， 那么 的 轻松 自然 ， 会为 你 的 伤心 而 心疼 。
1	礼物 也 送到 了 , 灯牌 他 应该 看见 了 吧 .......
3	女孩子 可以 在 生日 ， 情人节 ， 妇女节 ， 母亲节 ， 七夕 ， 圣诞节 以及 任何 时间 她 想要 都 可以 收到 礼物 ， 男同志 只有 在 生日 ， 父亲节 ( 单身 没有 ) 能 收到 ， 其他 任何 时间 则 负责 买 礼物 ...
3	做 为 一个 愤青 ， 我 时常 感觉 到 痛苦 ， 面对 真相 时 不堪入目 的 痛苦 ， 啥时候 ， 我们 的 民族 ， 才能 过上 ccav7 ： 30 节目 中 描述 的 那种 生活 ？
5	再 坚持 几个 小时 就 好 了   T   T   摁 电话 摁 的 手 疼 啊 orz   我 好 惶恐 啊   等 明儿 通讯 彻底 恢复 之后 ， 某些 电话 上 全都 是 我 的 未接 来电 和 不 在 信 通知 ......
1	i ＝ 爱 ＝ [ 红桃 ] [ 爱 你 ] 在 一起 ， 一起 迎着 风 ， 欢笑 ， 成长 ！
0	A ： 如果 对方 是 像 和昌珉 一样 的 非常 好 的 大 亲友 的话 我会 放手 。
1	就 像 这样 笑 着 吧
4	一会儿 不是 道歉 门 就是 谣言 门 ， 也 不 想想看 矿难 死 多少 人 你 在乎 过 ， 毒 食品 能 毒死 人 你 在乎 吗 ， 车祸 死 多少 人 你 在乎 吧 ， 拆迁 拆死 了 人 你 让 家属 哭 吗 ？
1	哈哈   我 只能 笑 了 。 。 。
1	[ 太 开心 ] 刷 完牙 又 唱 上 一段 妞 的 稍息 立正 站 好 .
0	终于 ， 我 全家 做 了 一个 艰难 的 决定 ， 那 就是 养 一只 公鸡 。
1	~ 建议 各位 亲们 选择 环保 出行 哦 ~ 4 月 29 日 ， 我们 在 武汉 欢乐谷 等 着 你 ~ [ 太 开心 ]
1	文字 没什么 华丽 的 ， 但 非常 诚挚 ， 字字 掷地有声 。
1	呵呵 … …
4	出题 的 人 是 傻 逼 吗 ?
0	是 的 水温 正好
1	每时每刻 都 能 让 美瞳 [ r ] 放大 我 的 眼睛 ， 真的 太棒 啦 ！ \ ( ^ o ^ ) / @ 美瞳 [ r ]
1	@ HC 卤蛋   蛋姨 ~ 还 记得 我们 一起 刷 刷刷 的 日子 ~ 哈哈   希望 以后 还 能 一起 刷刷 刷 ， 下次 见面 要 好好 聊聊 ~
0	太古 三里屯 北区 - 围 合式 分布 的 旗舰 街区 ， 商铺 以 纵向 分割 为主 （ 1 - 2 / 3 - 4 ） ， 沿袭 南区 1 - 2 层 零售 旗舰 ， 3 - 4 层 餐饮 休闲 主题 之 成活 法则 ， 但 摒弃 南区 连廊 式 非 首层 的 平面 动线 ， 改为 各 组团 高层 商铺 共享 垂直 交通 之 方法 。
1	/ / @ 魏晨 :   谢谢 杰仔 ， 看到 你 和 娜 姐送 的 大 花篮 …
2	么 么 ~ ! 他 太过分 了 ~
0	/ / @ MalingMaling : 餐饮业 如何 高效 推广 ？
1	/ / / / ps ： 想到 明天 除夕 大家 会 很 忙 ， 我 也 要 去 外婆家 碰 不了 电脑 就 提前 放图 了 ~ 大家 要 吃 好喝 好玩 好 哦 ~ minna 兔年 见 咯 ~ ~ 我 嗳 你们 ~ ！
3	这个 。 。 。 可以 有
1	表扬 一下 。 [ 鼓掌 ] [ 可爱 ]
1	在 我 心里   羊   这种 生物 只有 2 种 形态 最萌 ： 厚厚 软软 一大 坨 （ 盯 南皇 … …
1	是 呀 ！ 估计 动车 的 35 人 都 没有 穿过
2	房价 上涨 的 倍数 和 豆角 上涨 的 倍数 相比 ， 房价 咋 了 ？
2	爹是 皮来娘 是 馅 ， 揍 出 一屉 杂种 串 ！
3	疼到 哭 ， 疼到 真的 以为 快要 死 了 …
1	为什么 右下角 还有 陈道明 呢 [ 得意 地笑 ]
2	讲道理 。 骂人 会 叫 人 看不起 。
0	想 不 出来 ？
2	教学 任务 变相 推压 给 家长 !
2	现在 看 这个 视频 太 讽刺 了 ~ ~ [ 视频 ] @ 影视 同期 生
2	美利坚 注定 是 个 短命 的 国家
1	也 很 开心 。 不 麻烦 别人 。
1	未来 五年 ， 国家 总体经济 慢 一点 ， 社会 公平 一点 ， 体制 开放 一点 ， 我 还是 觉得 中国 最好 ： 我本 辈子 不 移民 。
1	希望 11 年会 有 大 的 改善 。
1	一看 就 舒服 ， 这才 是 完美 的 夏天 ~ 我 想 放暑假 ！
0	成百上千 万 的 意大利人 奔 向 国外 。
2	你别 恶心 我 啦 。
3	人 污染 难道 要 到 灭亡 了 才 知道 错 了 吗
3	别 瞎折腾 孩子 ， 77 真可怜
4	真是 恼 自己 ！
2	怎么 发现 周末 这么 无聊 呢 ， 上 一会 网 ， 有点 困了 ， 又 想 睡 一会 觉 ， 可是 又 睡不着 ， 翻转 几十分钟 后 ， 又 上 一会 网 ， 然后 出去 溜达 一下 ， 太阳 大 ， 累 ， 又 回来 上会网 ， 有点 困 ， 又 想 睡 一会 觉 ， 又 醒来 ， 准备 去 吃晚饭 ，   怎么 日子 过 的 这么 难过 呢 ？
2	从此 后 ， 我 再 没有 去过 任何 寺院 。
2	那 等 下 那 两个 男 的 搞 一起 了 肿 么 办
2	真是 走 哪里 都 不 安全
1	最后 的 喊声 ， 震撼 啊 。
0	中国 80% 的 隧道 都 是 谁 挖 的 ？
0	据 《 生活 新报 》 报道
1	[ 晕 ] [ 晕 ] [ 晕 ] 祝福 ， 我收 了 ！ [ 亲亲 ] [ 亲亲 ] [ 亲亲 ]
1	编号 50022308 和 编号 50022645 ~ 代金券 神马 的 最好 了 ~ ~ ~ [ 太 开心 ]   地址 ： [ 活动 ]
2	乱改 国籍 的 人 不要 讲话
3	好奇 害死 猫 啊 ~ ~
3	美 A 大家庭 里 的 每 一个 ， 组织 里 的 浪花 儿们 ， 还有 2 姐们 。
2	中央政府 的 鞋 比较 大 ， 砸 不到 脚趾头   两瓶 茅台 ， 中央政府 搬起 石头砸 了 地方 政府 的 脚 @ 侯宁
0	夫妻 两个 人 ， 辛辛苦苦 打拼 ， 然后 买 了 个 海景 别墅 ， 还 房贷 每天 压力 巨大 ， 早出晚归 ， 然后 他们 家 的 保姆 每天 做 的 最 多 的 事情 就是 抱 着 他们 家 的 狗 在 阳台 上 看海 ， 喝咖啡 。
3	你 不能 因为 改名 风波 就 一笔抹杀 我 对 你 的 爱 啊 [ 衰 ]
1	好孩子 月牙 白太少 了 求 放假 啊 [ 咬 手帕 ]
1	然后 随意 的 找个 地方 坐 着 ， 看看 西湖 ， 看看 形形色色 的 游人 …
1	看見 今天 的 照片 ， 現在 我後悔 怎麼 不 去 預售 簽唱 啦 ！
2	还是 不 愿意 解决 ？ ？
1	还有 在 唱 《 Mirotic 》 时候 shinee 弟弟 珉豪 和 钟铉 跟着 节奏 欢唱 摇摆 ， 下面 的 歌迷 也 各种 应援 给力 。
2	被 没 解决 的 作业 和 dc 的 刷屏 弄 得 有点 烦躁 。
2	难道 要 帮助 承租者 去 签 每 一个 合同 ？
4	关 你 卵事 ！ 你 娃 的 片子 审过 啦 ？ 这么 嗨
1	换 了 搜狗 的 拼音输入 法 ， 果然 打字速度 快 多 了 ， 用 起来 很 过瘾 ！
1	你 是 头 一个 这么 说 我 的
0	阿森纳 这样 被 淘汰 的话 , 会 赢得 很多 同情 , 也 算是 所有 失败 的 结局 中 , 最 不 难堪 的 一个 吧 .
3	我 不是 滴 ， 我 是 电信 滴 ~
2	是 啊 。 那个 屁股 翘翘 的 姐姐 。 哈哈
0	怎么 不 睡 ？
4	如图 带 血 的 纸巾 。
3	其实 我 很 爱 梭边 鱼 ， 但是 青海 味儿 我伤 不起 啊 ！
2	老师 你 是 肿 摸 把 转存 念成 转 cheng   的 啊 ！ ！ ！
1	[ 害羞 ]   来 跟 你们 分享 ！ ！
1	因为 活动 而加 我 粉丝 的 朋友 如果 觉得 之前 活动 的 变动 对 您 造成 了 麻烦 ， 可以 私信 与 我 沟通 ， 理解万岁 ！
1	想 吃 哦 ， 你 一个 人 吃得完 咩 ？
1	细节决定 成败   这句 话 是 真理   我 不 知道 还有 谁家 这样   但是 当 我 看到 每件 衣服 的 独立 包装 不是 透明 塑料袋   而是 白色 无纺布 袋子 时   当 我 看到 收据 上面 那个 章上 的 thank   you 时   我 就 知道   闺女 有 多 用心 在 做 她 想要 做 的 事   我 相信 你 一定 会 成功
2	二 ， 乡干部 以 计划生育 为 由 ， 随意 把 人家 没 结婚 的 黄花闺女 结扎 。
1	yammy ！   ： ）
3	现实 的 残酷
0	俺 是 过日子 的 人 ， 俺 不 喜欢 美化 一道 菜 ， 又 不是 摆 展览 ， 俺 随便 拍 着 发 ， 味道 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
3	擦 李白 哥哥 苦 逼 不 解释 啊 喝了酒 就要 耍剑吟 湿伤 不起 啊
0	有米 有 ！ 有米 有 ！ 被 我 影响 的 。
0	屡试不爽 !
3	闭关 ？ ？ 你 的 k 歌 不 进行 了 ？
2	怎么 扯 到 打架 了 …
3	也 给 我 赠点 吧 ， 表示 攒 不到 啊 ， 伤不起
2	你 太 没 品味 了 让 我们 集体 鄙视 你
1	[ 心 ] 不能 来 现场 的 看 这里 ： 1 月 17 号 16 ： 00 开始 红地毯 ， 19 ： 15 典礼 开始 ！
4	哪有 下个 雨 么 完 么 了 的 啊 ？
1	我 离去 的 日 曰 夜夜 ， 你 要 长大 成熟 .
1	切 。 有 怎么 好看 的 娃娃 我 也 喝 。
0	要 了解 一年 的 价值 ， 去 问问 课程 重修 的 学生 ； 要 了解 一个月 的 价值 ， 去 问问 早产儿 的 妈妈 ； 要 了解 一 星期 的 价值 ， 去 问问 周刊 的 编辑 ； 要 了解 一天 的 价值 ， 去 问问 日薪 养家 的 人 。
1	生日快乐 ！ ！
0	我 ， 不会 哭 ， 不会 笑 ， 累 了 我 就 会 消失 一下 。
5	头痛 了 几天 ， 同一个 地方 ， 每隔 几秒 就 像 被 拉扯 到 神经 一样 痛 ， 靠 ， 不会 是 脑子 长虫 了 吧 ？
1	/ / @ M 小双 : 是 很 牛 逼 的 日子 …
2	网骂 一片 ！
1	如此 美事 ， 有 得 等 啊 。
0	买 农药 跑 山上 喝 ， 却 肚子痛 得 滚 下山 ， 送院 昏迷 12 小时 还是 没 死 ！ ！ ！
3	坑爹 啊 ， 昨天下午 北京 时间 5 点半 在 华盛顿 起床 赶 飞机 ， 在 首都机场 转 今天下午 5 点 55 飞机 ， 现在 通知 飞机 还 在 长沙 ， 又 困 又 累 又 饥 ！ [ 泪 ]
2	您 的 律师证 是 考 的 吗 ？
0	互联 飞 时代 ， 飞 Young 划时代 ！
2	已婚 妇 男孩子 他 爹 神马 的 最 可怕 了 … …
1	啦 们 心地 太好 哦 .. 还是 把 我 放 回来 哦
4	你 想 死 吗 ？ ！
1	恩 ： ） 谢谢 我 的 经济 人 和 我 的 公司 对 我 的 关照 ！
